,CLASE_BIN
301976,0
612490,0
343680,0
331622,0
729546,0
389417,0
129043,0
631700,0
258091,0
291680,0
1011029,0
604848,0
375302,0
769247,0
1024342,0
119012,0
804820,0
245230,0
686841,0
344635,0
443728,0
859803,0
140076,0
425994,0
702389,0
942474,0
965157,0
655635,0
548867,0
26821,0
932974,0
189912,0
702136,0
496259,0
978001,0
65890,0
1025537,0
362265,0
304535,0
288249,0
303948,0
875393,0
713664,0
112064,0
562874,0
811261,0
517189,0
72213,0
115606,0
188924,0
543580,0
574934,0
666586,0
736705,0
661538,0
878584,0
142515,0
938740,0
296150,0
175468,0
317636,0
395164,0
741820,0
534509,0
967698,0
2688,0
646916,0
388438,0
7392,0
235599,0
19188,0
218836,0
653435,0
839996,0
1009447,0
44483,0
417672,0
899420,0
97450,0
199453,0
795080,0
707418,0
143764,0
901800,0
282551,0
603591,0
877361,0
353860,0
371756,0
80321,0
29336,0
365948,0
357166,0
390266,0
820213,0
425839,0
325626,0
753882,0
264115,0
148333,0
406187,0
901303,0
904082,0
117996,0
109543,0
354292,0
341775,0
445991,0
291631,0
437605,0
995435,0
321018,0
450460,0
948727,0
556886,0
133540,0
572773,0
574558,0
160934,0
175165,0
799001,0
122908,0
189205,0
210887,0
889779,0
495637,0
695745,0
39570,0
1012346,0
208187,0
954811,0
695792,0
687150,0
84664,0
58118,0
987726,0
394523,0
208049,0
75113,0
623684,0
1033274,0
565293,0
935349,0
372203,0
688110,0
955329,0
457221,0
838738,0
756711,0
711019,0
106865,0
891990,0
542874,0
813570,0
212480,0
109185,0
600544,0
939788,0
183655,0
514771,0
407293,0
582241,0
876237,0
790350,0
536247,0
571306,0
482425,0
918277,0
819648,0
386000,0
534833,0
188665,0
56318,0
621112,0
868734,0
601447,0
264003,0
195635,0
876135,0
898743,0
679101,0
995372,0
252463,0
71782,0
985870,0
187648,0
832741,0
550457,0
127313,0
274243,0
372475,0
67246,0
862831,0
959897,0
41467,0
636284,0
945056,0
305563,0
481412,0
640676,0
193305,0
74141,0
424292,0
122897,0
644358,0
501522,0
405724,0
1027777,0
454003,0
16648,0
906940,0
233797,0
813471,0
472758,0
635908,0
96796,0
53693,0
545117,0
194892,0
737194,0
468963,0
131648,0
109117,0
856918,0
70585,0
328731,0
658331,0
733394,0
437142,0
824645,0
702218,0
343670,0
698416,0
55194,0
722306,0
517645,0
559322,0
723439,0
707551,0
143172,0
137974,0
538412,0
723547,0
899168,0
870055,0
102545,0
674252,0
803326,0
958306,0
1028327,0
555482,0
322321,0
851360,0
741207,0
492519,0
401227,0
137410,0
676839,0
781295,0
916282,0
987937,0
675545,0
401569,0
951594,0
635945,0
456710,0
704851,0
318894,0
848584,0
228821,0
750040,0
511089,0
721438,0
611242,0
993192,0
820732,0
98505,0
710872,0
354272,0
330041,0
53835,0
840069,0
61957,0
545815,0
422155,0
900735,0
957942,0
266114,0
1026305,0
279462,0
70063,0
1012876,0
482933,0
952238,0
757416,0
14661,0
335912,0
257013,0
982502,0
1030838,0
601289,0
880683,0
414845,0
1026150,0
871271,0
509705,0
52922,0
512038,0
190256,0
19556,0
26127,0
374596,0
532989,0
99464,0
755021,0
602127,0
743107,0
544478,0
213037,0
595357,0
126613,0
321226,0
748723,0
857078,0
766786,0
152938,0
257837,0
334836,0
228597,0
328392,0
896411,0
421137,0
409349,0
512519,0
246601,0
238894,0
285839,0
915151,0
589106,0
681694,0
584049,0
275013,0
536518,0
353290,0
744354,0
354638,0
35903,0
507692,0
342744,0
542214,0
474246,0
535244,0
84753,0
309492,0
433756,0
707240,0
716195,0
922031,0
497876,0
372191,0
2670,0
359186,0
887122,0
306767,0
397396,0
1028929,0
34140,0
15588,0
93908,0
101700,0
443047,0
762440,0
777571,0
534366,0
353772,0
164892,0
667607,0
947914,0
834801,0
845111,0
566181,0
590054,0
189556,0
905490,0
267672,0
899643,0
967080,0
693607,0
879273,0
1023329,0
665476,0
924125,0
91091,0
921901,0
875497,0
633236,0
375687,0
354150,0
996609,0
484405,0
193885,0
1034979,0
758052,0
665588,0
835996,0
970428,0
298072,0
678526,0
858585,0
320719,0
1025434,0
378027,0
67422,0
296096,0
504814,0
986726,0
905900,0
147039,0
855700,0
628,0
186426,0
159775,0
50641,0
708799,0
750061,0
635725,0
1004353,0
597296,0
602641,0
33576,0
687319,0
503711,0
603750,0
192712,0
559226,0
473947,0
343405,0
826298,0
580433,0
788971,0
620496,0
531707,0
202134,0
704525,0
383786,0
461212,0
215006,0
406966,0
945797,0
662409,0
941511,0
841830,0
464482,0
777047,0
274816,0
289632,0
312548,0
602061,0
743902,0
504837,0
700668,0
655689,0
333344,0
234428,0
445093,0
469940,0
669352,0
641124,0
593966,0
243,0
530552,0
658649,0
1028800,0
193561,0
945175,0
681445,0
873690,0
135099,0
240014,0
450390,0
571227,0
484520,0
745836,0
503109,0
540877,0
400650,0
352591,0
472519,0
839472,0
988121,0
930767,0
576137,0
112622,0
618688,0
1008562,0
430879,0
14688,0
57152,0
1030322,0
555438,0
325278,0
935389,0
146923,0
696387,0
658634,0
464775,0
901559,0
77912,0
843240,0
975394,0
640080,0
488572,0
519405,0
502227,0
931988,0
46563,0
1036530,0
593030,0
26585,0
519754,0
17195,0
408219,0
985065,0
341022,0
455056,0
428205,0
540009,0
39055,0
524434,0
839972,0
705616,0
702732,0
958540,0
497693,0
554599,0
423982,0
63364,0
445412,0
360748,0
76039,0
207968,0
513391,0
481756,0
372945,0
85643,0
228005,0
295124,0
249228,0
801203,0
672258,0
773903,0
131244,0
782197,0
174762,0
829586,0
179618,0
1009355,0
817235,0
358151,0
78516,0
412720,0
149330,0
838393,0
305112,0
480901,0
1035344,0
418150,0
279639,0
959723,0
451703,0
775229,0
298611,0
887697,0
307569,0
68353,0
668014,0
627613,0
858805,0
257644,0
804196,0
996347,0
186630,0
427853,0
480294,0
696480,0
530385,0
427681,0
332958,0
416269,0
988517,0
1006654,0
313190,0
540093,0
416954,0
1031158,0
362682,0
580614,0
434534,0
222553,0
995076,0
338117,0
260545,0
887180,0
255715,0
757130,0
454444,0
598146,0
625978,0
490634,0
332969,0
960085,0
610391,0
186236,0
209116,0
922337,0
842324,0
27230,0
667343,0
764962,0
449446,0
823786,0
656723,0
465954,0
433429,0
646898,0
627919,0
444927,0
671362,0
62269,0
151825,0
214077,0
46765,0
339304,0
728038,0
190951,0
248679,0
454061,0
1014070,0
777226,0
867034,0
494946,0
929835,0
509120,0
895808,0
381813,0
501597,0
487972,0
179623,0
69512,0
157830,0
902175,0
5803,0
753938,0
807284,0
34431,0
371159,0
167930,0
218815,0
304246,0
309262,0
959292,0
50136,0
825260,0
227466,0
638996,0
777336,0
522422,0
740607,0
424422,0
642662,0
334702,0
112293,0
523869,0
51312,0
826391,0
790401,0
986792,0
803665,0
824895,0
170242,0
531920,0
72627,0
555833,0
105584,0
22473,0
415029,0
505246,0
189833,0
287306,0
946970,0
249730,0
279581,0
93605,0
499153,0
863570,0
69625,0
140475,0
921119,0
46265,0
67177,0
862998,0
948245,0
400715,0
1031009,0
548918,0
282620,0
433656,0
294011,0
508206,0
991674,0
805133,0
786871,0
637525,0
213684,0
725782,0
759531,0
669147,0
457035,0
629194,0
476967,0
600473,0
1029937,0
694636,0
384540,0
643707,0
165793,0
320083,0
1034098,0
675413,0
514546,0
784195,0
155453,0
898243,0
724669,0
481268,0
610566,0
805504,0
941330,0
325933,0
950373,0
152627,0
651323,0
155509,0
183464,0
319457,0
703560,0
293795,0
881884,0
781641,0
493899,0
945089,0
619617,0
26976,0
997649,0
516134,0
305642,0
751884,0
464363,0
1026050,0
934729,0
799710,0
472525,0
582455,0
307010,0
639948,0
52893,0
755597,0
856669,0
279768,0
206648,0
918732,0
348390,0
361887,0
232245,0
109792,0
131661,0
535145,0
837330,0
884403,0
199197,0
184886,0
800745,0
548133,0
353996,0
87587,0
647300,0
271440,0
371910,0
482673,0
202890,0
69876,0
437867,0
802954,0
711324,0
420793,0
88548,0
155556,0
96606,0
636028,0
325089,0
564093,0
246568,0
461703,0
20672,0
345070,0
110444,0
890850,0
882336,0
426428,0
240383,0
508752,0
450448,0
263272,0
789992,0
306935,0
11150,0
529228,0
369183,0
251689,0
245920,0
684461,0
241580,0
1012473,0
921874,0
659746,0
520669,0
209872,0
687199,0
796821,0
411610,0
407993,0
196540,0
662453,0
809134,0
253065,0
601781,0
246181,0
542264,0
314726,0
854880,0
35581,0
561073,0
335167,0
13185,0
658326,0
583212,0
502586,0
580906,0
842809,0
973464,0
755913,0
534204,0
243503,0
227512,0
499610,0
466668,0
446906,0
134913,0
369284,0
520254,0
478013,0
237550,0
268623,0
416943,0
389218,0
464209,0
502903,0
842134,0
305315,0
916724,0
812646,0
132117,0
8527,0
633288,0
323992,0
580096,0
642475,0
600634,0
538395,0
434287,0
430359,0
604507,0
800027,0
1021666,0
129625,0
791268,0
903523,0
752228,0
329619,0
952138,0
266738,0
108669,0
483272,0
717268,0
755715,0
912831,0
181615,0
66674,0
867947,0
919280,0
302351,0
725649,0
413039,0
746392,0
400394,0
490353,0
453563,0
946854,0
185147,0
448259,0
261174,0
654192,0
2921,0
598059,0
659967,0
70188,0
768919,0
692689,0
140775,0
706210,0
955161,0
272396,0
802694,0
45900,0
297457,0
130851,0
756590,0
917993,0
729580,0
991206,0
521174,0
83312,0
334089,0
101054,0
488660,0
388305,0
7958,0
454411,0
663381,0
894239,0
330642,0
944040,0
891138,0
906218,0
133621,0
263344,0
962654,0
846208,0
460255,0
898452,0
720729,0
80953,0
793071,0
982400,0
943109,0
951860,0
658941,0
390611,0
672407,0
824110,0
513611,0
830847,0
835739,0
4899,0
375155,0
635817,0
855885,0
588156,0
597320,0
509344,0
492211,0
27923,0
71679,0
685382,0
635962,0
470555,0
609168,0
390730,0
98368,0
837893,0
888495,0
428156,0
657800,0
215270,0
557017,0
351552,0
356856,0
731839,0
271335,0
832442,0
791523,0
903122,0
609639,0
564548,0
737385,0
204320,0
519331,0
497535,0
1015178,0
808249,0
737780,0
789869,0
598163,0
394541,0
347060,0
337771,0
712100,0
618229,0
573622,0
618174,0
471649,0
794933,0
215747,0
233764,0
486803,0
10725,0
659132,0
392066,0
723870,0
484255,0
27713,0
277257,0
183455,0
643141,0
717974,0
893389,0
338650,0
1030712,0
652457,0
761033,0
298307,0
156331,0
747492,0
315040,0
471464,0
399890,0
633128,0
319138,0
598435,0
332448,0
917414,0
553238,0
666014,0
264957,0
722317,0
1032714,0
89168,0
711883,0
507844,0
899953,0
435750,0
964337,0
720318,0
976951,0
800617,0
420560,0
735738,0
528695,0
880477,0
99959,0
350775,0
149222,0
253098,0
974223,0
871469,0
720200,0
240827,0
35518,0
583806,0
740019,0
761334,0
702400,0
759852,0
566385,0
433373,0
356281,0
332897,0
548638,0
302440,0
274625,0
276444,0
194740,0
640329,0
373590,0
548917,0
770748,0
715451,0
639207,0
65596,0
514333,0
1029868,0
684952,0
236498,0
46152,0
668747,0
8472,0
202709,0
259764,0
823163,0
681043,0
473255,0
444288,0
146900,0
156977,0
858895,0
8548,0
926898,0
73723,0
415254,0
530938,0
195221,0
322070,0
25005,0
759474,0
54374,0
959129,0
724887,0
184371,0
337997,0
417915,0
435296,0
24549,0
950890,0
127959,0
465091,0
931093,0
842622,0
603845,0
980964,0
379618,0
960604,0
859296,0
288040,0
343325,0
924714,0
1015895,0
720987,0
120023,0
938240,0
665199,0
1021286,0
51890,0
378740,0
965418,0
506395,0
462356,0
146544,0
753354,0
581405,0
401883,0
833974,0
319365,0
554356,0
389052,0
746376,0
737527,0
871769,0
827552,0
497984,0
153824,0
1014349,0
1016298,0
39959,0
62456,0
71334,0
1029307,0
588755,0
60005,0
180325,0
206459,0
225787,0
67772,0
454102,0
366053,0
965437,0
431517,0
392455,0
72784,0
50134,0
465175,0
1003662,0
1005716,0
524115,0
378689,0
880235,0
828106,0
473556,0
570557,0
601909,0
249550,0
490512,0
540467,0
646714,0
238412,0
200780,0
366422,0
801327,0
265086,0
857919,0
481070,0
798900,0
968420,0
849043,0
105659,0
466474,0
917468,0
364977,0
72860,0
495220,0
11001,0
907897,0
558769,0
133816,0
70834,0
12674,0
244866,0
644343,0
565116,0
457170,0
176473,0
938301,0
437354,0
44757,0
971024,0
408942,0
972959,0
835766,0
164897,0
767496,0
704415,0
915798,0
689569,0
8565,0
609744,0
736696,0
112917,0
55769,0
774423,0
434867,0
741699,0
320409,0
626250,0
704544,0
528863,0
253077,0
212837,0
48508,0
3791,0
177204,0
994826,0
924476,0
894099,0
965368,0
494292,0
339483,0
449553,0
253204,0
51321,0
512765,0
306332,0
819784,0
1036378,0
228291,0
448595,0
1021441,0
435457,0
397277,0
944226,0
58506,0
176390,0
162022,0
417618,0
447810,0
897481,0
64283,0
423704,0
137426,0
470530,0
842705,0
480103,0
574376,0
405137,0
403990,0
36988,0
582523,0
304308,0
269638,0
912893,0
159274,0
653674,0
681787,0
18691,0
635209,0
65820,0
808651,0
294861,0
598960,0
127214,0
205227,0
746685,0
289860,0
999280,0
733266,0
176,0
580278,0
989400,0
900450,0
54478,0
450443,0
196097,0
1016760,0
598948,0
530998,0
901771,0
872603,0
63746,0
216939,0
992199,0
702638,0
937310,0
317469,0
79078,0
408185,0
517269,0
243589,0
209401,0
740886,0
713217,0
286224,0
586560,0
942868,0
204526,0
431761,0
180050,0
322207,0
386038,0
77957,0
90693,0
316713,0
97553,0
700723,0
719807,0
957429,0
449546,0
673599,0
536328,0
869412,0
913210,0
374196,0
284755,0
595531,0
417060,0
263099,0
369292,0
343669,0
240474,0
536832,0
285576,0
913429,0
895514,0
541230,0
691758,0
48563,0
834941,0
656852,0
276522,0
179029,0
1014536,0
845922,0
381272,0
34238,0
630598,0
910310,0
361373,0
696977,0
194998,0
180612,0
654254,0
677284,0
75060,0
611264,0
181250,0
637103,0
940129,0
265087,0
526678,0
461076,0
246316,0
317233,0
434634,0
894026,0
512990,0
530056,0
454072,0
481990,0
764329,0
339273,0
602625,0
365521,0
21873,0
343168,0
746790,0
382978,0
761937,0
311679,0
788951,0
1010821,0
562399,0
826775,0
756357,0
474878,0
716270,0
608760,0
388626,0
53995,0
770361,0
539566,0
316819,0
628923,0
344690,0
453248,0
960093,0
557375,0
722457,0
153327,0
291802,0
239923,0
266363,0
439496,0
973966,0
691679,0
1000704,0
483794,0
789267,0
656905,0
947039,0
640427,0
666129,0
475983,0
35900,0
834046,0
62900,0
897429,0
363765,0
52595,0
119339,0
835063,0
842105,0
366641,0
279157,0
958793,0
438351,0
1031992,0
340618,0
185667,0
865795,0
1030742,0
378067,0
844380,0
900532,0
800147,0
130092,0
255097,0
785680,0
489241,0
214812,0
756058,0
1031852,0
30473,0
606429,0
100955,0
551703,0
196944,0
483274,0
5340,0
262994,0
97102,0
862610,0
87227,0
219021,0
549258,0
619622,0
581990,0
481787,0
59844,0
136991,0
807678,0
10863,0
663507,0
774592,0
301653,0
71392,0
4044,0
709042,0
1001270,0
262706,0
535007,0
105125,0
195186,0
349009,0
161847,0
319992,0
867998,0
349489,0
564504,0
688779,0
992101,0
525965,0
970725,0
648204,0
895649,0
215813,0
273414,0
607666,0
305961,0
515345,0
339497,0
545902,0
870008,0
884079,0
672926,0
226653,0
99166,0
907859,0
11131,0
960559,0
716747,0
404922,0
160828,0
400549,0
48276,0
632992,0
52547,0
313634,0
748981,0
821959,0
344537,0
218155,0
386105,0
23126,0
233691,0
491612,0
843386,0
516286,0
706245,0
1006034,0
610070,0
95777,0
379576,0
795193,0
929911,0
11226,0
923141,0
459145,0
970141,0
826798,0
833616,0
80106,0
586704,0
567599,0
949896,0
324788,0
946869,0
341845,0
929901,0
631540,0
396465,0
354007,0
118500,0
19479,0
854341,0
677387,0
346230,0
812931,0
882409,0
215614,0
714663,0
558825,0
644747,0
939322,0
390726,0
254206,0
216109,0
778433,0
542387,0
2389,0
706731,0
857890,0
34606,0
980148,0
1004750,0
368587,0
99519,0
633998,0
26741,0
12951,0
154469,0
464464,0
295343,0
1006204,0
913164,0
577118,0
491876,0
652900,0
486299,0
308793,0
88093,0
555998,0
365447,0
44272,0
46881,0
30255,0
521115,0
931147,0
810483,0
334686,0
39497,0
295684,0
617412,0
503501,0
49826,0
304742,0
506933,0
820054,0
973933,0
334625,0
590276,0
338048,0
147381,0
236872,0
138654,0
739206,0
557179,0
577720,0
103927,0
272852,0
253862,0
407351,0
924034,0
318272,0
629144,0
341107,0
618522,0
284227,0
733946,0
276727,0
869086,0
994834,0
973418,0
471436,0
337054,0
896195,0
464888,0
781741,0
455201,0
374024,0
86843,0
936583,0
887777,0
512887,0
411733,0
178703,0
850099,0
704044,0
490286,0
576406,0
463607,0
750850,0
599387,0
443019,0
97601,0
289796,0
203754,0
889488,0
840167,0
245064,0
518071,0
863896,0
1027571,0
247651,0
731133,0
502187,0
226219,0
788392,0
814394,0
390897,0
952913,0
584933,0
107548,0
240409,0
750624,0
379564,0
396126,0
587738,0
643014,0
23535,0
980450,0
478952,0
191604,0
76733,0
232048,0
496911,0
420991,0
803925,0
295779,0
641497,0
1034091,0
897661,0
242292,0
286761,0
19169,0
170645,0
784412,0
465929,0
255539,0
759398,0
309883,0
589389,0
838948,0
25949,0
857564,0
833583,0
871603,0
116579,0
337026,0
522764,0
808693,0
494159,0
22164,0
778611,0
562103,0
878622,0
1016041,0
777987,0
880015,0
951983,0
377986,0
661010,0
664621,0
948788,0
907351,0
157205,0
706372,0
24103,0
41714,0
517748,0
649417,0
917680,0
364254,0
606178,0
268606,0
171089,0
678785,0
330252,0
518610,0
818053,0
309743,0
440610,0
235821,0
147449,0
930004,0
890095,0
69928,0
760534,0
247302,0
307550,0
434879,0
118875,0
23270,0
39094,0
363325,0
989564,0
122839,0
331468,0
396285,0
353172,0
465417,0
135987,0
42704,0
477184,0
457445,0
389298,0
931465,0
484748,0
180304,0
733943,0
370566,0
859754,0
729799,0
789696,0
864811,0
312950,0
1035876,0
303455,0
525446,0
614191,0
332747,0
476803,0
541988,0
740231,0
264664,0
959309,0
925022,0
1036764,0
99133,0
80359,0
9953,0
957103,0
825395,0
146317,0
308676,0
6077,0
456154,0
437138,0
57851,0
592354,0
815890,0
91950,0
644682,0
363766,0
313176,0
614032,0
199048,0
915703,0
322254,0
987944,0
690737,0
693951,0
741735,0
1031160,0
836936,0
1030228,0
222249,0
761377,0
141453,0
272975,0
99165,0
664441,0
518158,0
34317,0
932511,0
106427,0
734574,0
257949,0
569156,0
600037,0
602469,0
694123,0
751346,0
445283,0
613986,0
1804,0
186343,0
821869,0
526727,0
461655,0
581669,0
27150,0
1002422,0
182244,0
341907,0
950576,0
849322,0
222067,0
603246,0
305768,0
955185,0
879581,0
465843,0
155315,0
879231,0
364038,0
94725,0
740328,0
247663,0
1025174,0
353144,0
795816,0
602629,0
112466,0
962092,0
1007292,0
526014,0
338367,0
985176,0
349607,0
397752,0
423724,0
846566,0
3328,0
410148,0
382273,0
795114,0
217766,0
634810,0
941048,0
743828,0
505230,0
568249,0
272031,0
166726,0
803519,0
428637,0
726783,0
842014,0
450111,0
986906,0
502084,0
505340,0
538449,0
120391,0
546781,0
699985,0
327285,0
547880,0
910417,0
418803,0
36021,0
384973,0
324115,0
78182,0
581706,0
244694,0
677579,0
310037,0
626278,0
392062,0
90884,0
462821,0
336812,0
67428,0
285296,0
340802,0
58956,0
530065,0
225264,0
977517,0
271055,0
872905,0
140140,0
265400,0
872085,0
138079,0
718336,0
872463,0
760838,0
78233,0
288897,0
792140,0
832239,0
7246,0
461840,0
600773,0
666344,0
363945,0
574224,0
656984,0
196004,0
985923,0
157636,0
45411,0
769139,0
108945,0
363319,0
426349,0
831875,0
869793,0
912957,0
912029,0
570881,0
94327,0
543450,0
57448,0
481824,0
979880,0
480992,0
800087,0
554811,0
873277,0
131066,0
934756,0
535637,0
337577,0
208217,0
664918,0
461126,0
590280,0
151661,0
479557,0
595127,0
148401,0
22359,0
1037251,0
25666,0
378812,0
681851,0
995323,0
603690,0
182377,0
109233,0
526300,0
947697,0
197151,0
20018,0
86204,0
537650,0
467497,0
253567,0
70270,0
928515,0
1022868,0
1546,0
547015,0
620819,0
580011,0
17796,0
436879,0
676641,0
615506,0
879949,0
579359,0
552058,0
352809,0
947530,0
256335,0
599522,0
183566,0
1008385,0
396148,0
496513,0
432239,0
515988,0
861752,0
945037,0
713934,0
609258,0
321781,0
201067,0
590540,0
504519,0
1036621,0
253276,0
519622,0
375910,0
38731,0
756953,0
248761,0
46122,0
866672,0
1008083,0
192517,0
158539,0
120572,0
775671,0
672635,0
589860,0
326106,0
454083,0
637183,0
921331,0
105706,0
850948,0
393955,0
529569,0
223894,0
778607,0
495989,0
391662,0
505607,0
628426,0
188318,0
491615,0
606923,0
479491,0
830375,0
521236,0
354779,0
553643,0
43410,0
264092,0
126929,0
388326,0
547837,0
184167,0
206613,0
928091,0
891642,0
933967,0
182354,0
832555,0
913242,0
718976,0
259488,0
584713,0
492414,0
35400,0
522526,0
543367,0
170844,0
474696,0
462857,0
920047,0
681572,0
927960,0
666004,0
277142,0
688951,0
713456,0
386201,0
347822,0
935933,0
414534,0
209047,0
840159,0
901144,0
524297,0
310843,0
715276,0
661566,0
324812,0
971968,0
540581,0
414104,0
419131,0
911142,0
23638,0
821984,0
213588,0
57040,0
633619,0
222521,0
526346,0
853467,0
566699,0
459092,0
412964,0
350700,0
168832,0
652999,0
644530,0
602106,0
77213,0
606094,0
258166,0
363544,0
912356,0
230442,0
138248,0
553585,0
980339,0
429272,0
1032598,0
533416,0
22352,0
904492,0
225235,0
927829,0
22779,0
754417,0
529824,0
584575,0
139797,0
695904,0
572984,0
727663,0
1034363,0
434757,0
434390,0
502876,0
133572,0
897724,0
686717,0
1034531,0
482732,0
912761,0
338083,0
641632,0
948656,0
3581,0
422670,0
369864,0
142680,0
624700,0
199621,0
788236,0
457935,0
487145,0
981300,0
168691,0
878415,0
233106,0
426126,0
619168,0
654315,0
100970,0
53195,0
179605,0
63735,0
190591,0
217117,0
982678,0
777999,0
463059,0
880175,0
841632,0
676130,0
868859,0
600048,0
931256,0
514815,0
693678,0
180026,0
830292,0
379636,0
570981,0
775074,0
588760,0
790156,0
385344,0
89172,0
258362,0
210542,0
1025672,0
838512,0
890515,0
801738,0
875292,0
679380,0
4494,0
916116,0
351801,0
716788,0
147226,0
357617,0
15930,0
320906,0
389060,0
243199,0
274107,0
88873,0
657820,0
1015126,0
936948,0
181526,0
368354,0
410677,0
805176,0
245587,0
867192,0
669017,0
131070,0
768628,0
7278,0
912432,0
830146,0
137376,0
481422,0
744315,0
126411,0
317671,0
208358,0
634270,0
240037,0
424883,0
33048,0
54086,0
34381,0
773839,0
618544,0
814678,0
831202,0
599227,0
485363,0
151591,0
156546,0
609805,0
221715,0
402205,0
291032,0
16,0
842153,0
211379,0
339012,0
684215,0
330109,0
760398,0
114928,0
385333,0
5728,0
518009,0
20032,0
772640,0
46374,0
135602,0
950151,0
14223,0
827221,0
563733,0
428915,0
965765,0
105801,0
578344,0
247472,0
1022365,0
752190,0
938385,0
485509,0
396276,0
561522,0
704522,0
844173,0
964447,0
902337,0
911451,0
151350,0
1019568,0
18412,0
488027,0
507005,0
121096,0
17026,0
964551,0
149976,0
137945,0
483723,0
807548,0
669895,0
2585,0
924632,0
902427,0
930842,0
885137,0
47280,0
953845,0
207168,0
105886,0
960689,0
692272,0
1009259,0
675501,0
283977,0
435144,0
221281,0
24938,0
867832,0
88879,0
293627,0
290764,0
370262,0
831252,0
109123,0
24092,0
186548,0
143079,0
784011,0
225575,0
781344,0
692290,0
373413,0
591846,0
197235,0
310479,0
705276,0
1010414,0
50429,0
54123,0
1032580,0
15589,0
28352,0
405654,0
76729,0
765434,0
418967,0
400628,0
781429,0
604432,0
866436,0
785676,0
471418,0
13445,0
365741,0
172180,0
213476,0
218346,0
178267,0
212615,0
463897,0
895123,0
392975,0
208097,0
581803,0
1020696,0
361420,0
849436,0
51984,0
897216,0
480886,0
1017723,0
132445,0
749864,0
620067,0
879423,0
819152,0
639291,0
684753,0
144441,0
819812,0
657596,0
674438,0
311743,0
912032,0
739733,0
602805,0
465888,0
423140,0
716766,0
647893,0
494950,0
596771,0
880276,0
695056,0
96241,0
951285,0
511452,0
534635,0
959664,0
696253,0
846112,0
55356,0
317249,0
186822,0
970752,0
466873,0
857392,0
778672,0
800133,0
123219,0
702659,0
846211,0
871543,0
415302,0
34632,0
488627,0
705161,0
357310,0
645993,0
69451,0
988617,0
320867,0
26009,0
746558,0
680496,0
994608,0
50152,0
533804,0
373308,0
207316,0
292597,0
584747,0
45670,0
261421,0
374079,0
139105,0
730632,0
959883,0
759138,0
871196,0
412694,0
561717,0
127382,0
103215,0
64438,0
129559,0
520568,0
206660,0
17247,0
631752,0
910799,0
899595,0
804834,0
154321,0
1012626,0
13293,0
506733,0
647922,0
347499,0
784872,0
952747,0
460514,0
286437,0
856501,0
97080,0
997669,0
708806,0
774811,0
1009895,0
738378,0
431213,0
347850,0
612171,0
162293,0
1012437,0
248775,0
966606,0
49578,0
489692,0
208399,0
7443,0
853223,0
1016501,0
478486,0
945312,0
326696,0
462886,0
44440,0
705635,0
276203,0
120163,0
171961,0
667567,0
424495,0
924205,0
185188,0
261342,0
1476,0
442295,0
980734,0
829964,0
19984,0
440956,0
261471,0
620411,0
477534,0
166470,0
60902,0
3,0
544888,0
904642,0
93172,0
188321,0
980836,0
620039,0
342970,0
984783,0
659025,0
167843,0
698876,0
950652,0
530570,0
346989,0
909721,0
466951,0
828458,0
380439,0
1030257,0
552730,0
230458,0
137106,0
991722,0
1027711,0
322525,0
182310,0
627388,0
431970,0
176402,0
104525,0
656597,0
499438,0
1031497,0
131937,0
798644,0
993740,0
287573,0
32616,0
453353,0
148315,0
402391,0
427648,0
784808,0
888971,0
195704,0
198437,0
385670,0
755464,0
13498,0
948277,0
162800,0
34589,0
341484,0
227003,0
172630,0
58112,0
882345,0
1029207,0
408233,0
188925,0
781044,0
738262,0
743409,0
190013,0
29497,0
440730,0
887610,0
1007950,0
859448,0
134329,0
728970,0
662949,0
281165,0
256747,0
325284,0
738744,0
1026308,0
58624,0
383422,0
252480,0
260942,0
448324,0
738712,0
853677,0
293213,0
634025,0
412898,0
652129,0
354963,0
828466,0
928071,0
847365,0
105091,0
789683,0
583350,0
612868,0
940228,0
553455,0
779569,0
463854,0
780627,0
193923,0
602680,0
262311,0
565252,0
474073,0
944184,0
186140,0
942664,0
28425,0
612455,0
376359,0
87919,0
561134,0
375440,0
186588,0
829610,0
219565,0
141193,0
685337,0
30628,0
588518,0
167940,0
1021768,0
1028041,0
469209,0
320369,0
512824,0
953238,0
416703,0
927618,0
850321,0
600508,0
718188,0
1030359,0
675005,0
582645,0
421281,0
796238,0
934957,0
1483,0
616525,0
657204,0
371104,0
581425,0
885362,0
102461,0
360511,0
396109,0
402446,0
235087,0
620156,0
530201,0
108207,0
387130,0
626802,0
831030,0
137454,0
98481,0
323575,0
425900,0
33097,0
759868,0
929313,0
154453,0
907357,0
817504,0
107434,0
986725,0
134217,0
141461,0
312881,0
915664,0
625509,0
344911,0
522412,0
476159,0
475843,0
801668,0
562082,0
802697,0
493555,0
254350,0
621247,0
890156,0
82942,0
815193,0
920314,0
186678,0
232267,0
579069,0
419597,0
509579,0
734758,0
945502,0
251220,0
620721,0
375126,0
431560,0
894761,0
72726,0
819195,0
757529,0
343210,0
415900,0
1016912,0
503652,0
746520,0
185553,0
442940,0
232605,0
910756,0
299232,0
397553,0
1011689,0
542464,0
422621,0
634845,0
76921,0
814992,0
515398,0
545895,0
226152,0
63051,0
519056,0
402530,0
542821,0
584592,0
724529,0
255757,0
789114,0
595224,0
547459,0
501929,0
149562,0
72946,0
956787,0
698861,0
530465,0
674722,0
253926,0
117464,0
395784,0
