,CLASE_BIN
452150,0
109267,0
63426,0
155984,0
585491,0
501573,0
120207,0
533277,0
514182,0
148417,0
554511,0
179695,0
441005,0
557153,0
79300,0
440040,0
187230,0
350397,0
23517,0
225066,0
54429,0
260317,0
150214,0
344804,0
379446,0
13657,0
402710,0
291349,0
335677,0
434940,0
537152,0
328398,0
493278,0
136214,0
305952,0
187249,0
201966,0
389650,0
168745,0
493645,0
123938,0
67797,0
171237,0
548999,0
500950,0
368087,0
86296,0
305694,0
436545,0
497681,0
250810,0
421013,0
97546,0
447565,0
97047,0
170812,0
576190,0
199621,0
238767,0
418378,0
361220,0
217523,0
457049,0
374284,0
493298,0
339942,0
5927,0
175866,0
226557,0
366510,0
479094,0
542879,0
237915,0
385108,0
391840,0
139593,0
320650,0
476339,0
138567,0
187261,0
547964,0
401822,0
451694,0
63061,0
100180,0
191768,0
210188,0
65321,0
558812,0
348858,0
488466,0
299837,0
3363,0
70415,0
59824,0
454983,0
338912,0
404909,0
146830,0
523972,0
493831,0
303359,0
85363,0
584475,0
442160,0
528319,0
118981,0
250579,0
568207,0
589594,0
201009,0
9295,0
610776,0
148084,0
536001,0
14152,0
602870,0
226690,0
407261,0
282816,0
356273,0
519885,0
341863,0
260622,0
349039,0
589760,0
363981,0
536162,0
12479,0
119556,0
544991,0
302964,0
458910,0
324093,0
105728,0
382001,0
590339,0
165588,0
430654,0
102097,0
529343,0
508443,0
479571,0
304297,0
368422,0
422068,0
531754,0
162847,0
186567,0
362799,0
481725,0
471941,0
378603,0
366135,0
545286,0
550497,0
596513,0
304953,0
447898,0
581836,0
263376,0
176847,0
145223,0
134185,0
200238,0
579970,0
485110,0
296093,0
68994,0
603777,0
178378,0
33801,0
458663,0
534486,0
352294,0
575893,0
460566,0
330249,0
592913,0
247119,0
536507,0
432991,0
131097,0
460246,0
183836,0
593656,0
93943,0
522695,0
208784,0
271826,0
520039,0
579868,0
170209,0
262983,0
354517,0
137642,0
529438,0
152364,0
137730,0
189061,0
246483,0
251690,0
227780,0
155429,0
410393,0
212066,0
48739,0
306535,0
541541,0
508664,0
196770,0
452965,0
506094,0
286019,0
190938,0
548541,0
275616,0
158845,0
144987,0
285206,0
460786,0
402502,0
195905,0
284422,0
116823,0
188847,0
23013,0
145094,0
70521,0
195765,0
481095,0
366632,0
131955,0
201504,0
379197,0
434763,0
235472,0
449564,0
546625,0
548491,0
576977,0
351978,0
44663,0
365791,0
555676,0
247692,0
525141,0
75064,0
420776,0
275297,0
585849,0
12161,0
210245,0
459982,0
523746,0
27313,0
285574,0
163845,0
514481,0
446488,0
97677,0
561985,0
33079,0
511254,0
82739,0
363999,0
178941,0
192391,0
591956,0
308904,0
378241,0
49085,0
355872,0
479830,0
379378,0
12811,0
319011,0
189657,0
223356,0
299298,0
243127,0
148927,0
71288,0
600785,0
357712,0
231938,0
541848,0
193959,0
215910,0
139210,0
219336,0
521142,0
199181,0
93720,0
94151,0
534805,0
300295,0
239382,0
481378,0
546718,0
223894,0
305932,0
236419,0
317480,0
492365,0
516272,0
119817,0
93561,0
272861,0
318212,0
3837,0
513537,0
228327,0
531226,0
478878,0
486664,0
364183,0
89784,0
207091,0
131674,0
541913,0
325491,0
322634,0
80005,0
584366,0
154535,0
262460,0
144,0
161581,0
234262,0
473011,0
111824,0
206620,0
82179,0
409321,0
177231,0
94110,0
231883,0
276164,0
303524,0
384598,0
431889,0
395142,0
507101,0
528330,0
235689,0
149789,0
415980,0
439684,0
429390,0
2900,0
213189,0
66364,0
525228,0
461109,0
121006,0
227204,0
489871,0
584377,0
609949,0
489080,0
561651,0
488530,0
402015,0
376805,0
450175,0
459556,0
400025,0
137637,0
606314,0
529780,0
26124,0
119107,0
307440,0
259877,0
403029,0
153714,0
279128,0
541005,0
89440,0
475955,0
297739,0
566852,0
145294,0
304330,0
531962,0
383937,0
365790,0
535126,0
604809,0
383914,0
593216,0
490533,0
387596,0
577426,0
533843,0
94918,0
63715,0
348171,0
151611,0
515848,0
429712,0
459832,0
108535,0
544002,0
202214,0
332464,0
553689,0
62448,0
383922,0
510083,0
499380,0
137752,0
469693,0
196003,0
106874,0
14411,0
582698,0
129270,0
599760,0
542321,0
511380,0
148504,0
431408,0
250567,0
572944,0
82415,0
465901,0
52587,0
145080,0
266196,0
494111,0
471368,0
503791,0
282227,0
516935,0
11062,0
11414,0
30640,0
363353,0
2422,0
518902,0
349376,0
439161,0
320157,0
471499,0
362905,0
565364,0
27929,0
106771,0
416593,0
247970,0
270373,0
500924,0
153688,0
220135,0
462187,0
568051,0
502135,0
212596,0
86802,0
583301,0
320615,0
533873,0
35940,0
437746,0
346805,0
209384,0
406507,0
78447,0
411708,0
458350,0
534103,0
185539,0
526475,0
447101,0
503686,0
562008,0
244138,0
386006,0
277419,0
202973,0
215224,0
163736,0
431462,0
62635,0
559724,0
423770,0
43818,0
452966,0
429532,0
300990,0
127944,0
438425,0
281159,0
12138,0
512,0
525271,0
194665,0
201008,0
67519,0
273131,0
517958,0
173883,0
218384,0
387416,0
147970,0
580514,0
465627,0
63592,0
419186,0
573244,0
404433,0
418210,0
109516,0
584942,0
282646,0
95284,0
416252,0
283349,0
225004,0
156131,0
497623,0
531146,0
258571,0
274777,0
578948,0
541665,0
31295,0
388196,0
20743,0
353044,0
189460,0
487210,0
27003,0
464239,0
74142,0
400933,0
478554,0
512621,0
105340,0
578751,0
304520,0
33548,0
305712,0
383829,0
143840,0
73815,0
70882,0
262647,0
543918,0
103180,0
462637,0
417859,0
568739,0
106592,0
491862,0
457825,0
265708,0
395616,0
314771,0
64532,0
64024,0
418417,0
565691,0
239735,0
110933,0
151234,0
129025,0
449205,0
12489,0
422735,0
1505,0
170219,0
536345,0
405269,0
346912,0
69365,0
371148,0
471445,0
53838,0
219166,0
30085,0
208380,0
579684,0
455710,0
209757,0
65936,0
162347,0
304632,0
185355,0
92964,0
383476,0
606901,0
87874,0
325674,0
112966,0
220701,0
129575,0
341130,0
262722,0
483502,0
281033,0
260404,0
77797,0
527432,0
489680,0
59176,0
598877,0
280257,0
6918,0
515258,0
326158,0
390645,0
49842,0
328777,0
573703,0
443501,0
582433,0
424208,0
274482,0
199999,0
45309,0
145333,0
400742,0
125300,0
240426,0
485179,0
230059,0
434409,0
147090,0
431089,0
557134,0
592857,0
41269,0
371853,0
77316,0
508313,0
153474,0
585819,0
540628,0
606180,0
112566,0
510140,0
369981,0
110976,0
200652,0
418633,0
37406,0
480410,0
488419,0
16361,0
279700,0
137264,0
218930,0
128663,0
129005,0
363292,0
212119,0
480791,0
363891,0
110606,0
110718,0
402963,0
166738,0
114387,0
474264,0
339406,0
56794,0
136159,0
548511,0
533180,0
599020,0
573127,0
20068,0
247837,0
375731,0
153281,0
314477,0
450025,0
464946,0
595550,0
425767,0
173384,0
290071,0
14644,0
345910,0
381026,0
290639,0
67792,0
491930,0
41018,0
422619,0
60431,0
459091,0
240633,0
348561,0
304683,0
185494,0
393622,0
519425,0
582986,0
267794,0
137331,0
419583,0
58079,0
564893,0
424688,0
179597,0
186056,0
447888,0
452741,0
135891,0
198290,0
454789,0
465840,0
301249,0
278804,0
352086,0
460925,0
206996,0
608716,0
445965,0
321630,0
394763,0
339030,0
163154,0
11098,0
32497,0
162218,0
334177,0
184451,0
173759,0
250266,0
60312,0
82277,0
235451,0
466049,0
355265,0
403411,0
525526,0
275950,0
522510,0
380051,0
579002,0
531722,0
78758,0
95006,0
172145,0
494882,0
94229,0
431125,0
382928,0
600649,0
534366,0
207267,0
414666,0
562855,0
443621,0
468980,0
20559,0
87197,0
157414,0
101525,0
150411,0
610657,0
474238,0
99938,0
450540,0
490651,0
258078,0
4584,0
207550,0
292354,0
193136,0
398551,0
414737,0
189426,0
132724,0
179180,0
151190,0
73127,0
586872,0
172677,0
13921,0
344591,0
221145,0
345953,0
85578,0
398136,0
415622,0
348890,0
112604,0
25138,0
501088,0
212321,0
578480,0
332214,0
88609,0
148389,0
160587,0
172204,0
49761,0
193897,0
191489,0
459839,0
221910,0
368261,0
43308,0
308351,0
413186,0
488335,0
207452,0
348403,0
109271,0
598140,0
382914,0
141883,0
397150,0
516116,0
375831,0
273992,0
424216,0
328565,0
435431,0
458255,0
133045,0
243338,0
519096,0
316991,0
489238,0
470374,0
474858,0
305268,0
541598,0
425569,0
603896,0
402107,0
605532,0
544910,0
520351,0
132623,0
474648,0
295740,0
443578,0
580484,0
5477,0
526310,0
244693,0
571934,0
560622,0
97037,0
178452,0
23987,0
556722,0
2941,0
493758,0
522805,0
58645,0
263104,0
352960,0
407513,0
25814,0
1752,0
145422,0
354698,0
590047,0
96713,0
338108,0
530345,0
310207,0
78993,0
85513,0
428372,0
160868,0
557422,0
165318,0
413376,0
227850,0
234898,0
418527,0
509749,0
142924,0
498408,0
540629,0
494212,0
236923,0
434971,0
296235,0
48454,0
46265,0
587863,0
135497,0
492942,0
432712,0
436457,0
326607,0
18351,0
569963,0
74546,0
61733,0
263149,0
210770,0
53093,0
450482,0
413831,0
47913,0
445989,0
323429,0
413290,0
452305,0
67911,0
168484,0
208155,0
578993,0
565664,0
275827,0
458534,0
449938,0
181148,0
182629,0
244612,0
409125,0
466319,0
65206,0
511321,0
130687,0
296984,0
293345,0
346475,0
37186,0
497636,0
235720,0
598919,0
104703,0
110269,0
572384,0
301724,0
525096,0
353953,0
163497,0
344857,0
435718,0
609258,0
58523,0
98796,0
199048,0
487862,0
448226,0
331452,0
403062,0
164200,0
504438,0
168553,0
50535,0
261599,0
362028,0
557184,0
186300,0
608082,0
286669,0
182460,0
177806,0
41043,0
283148,0
507061,0
452803,0
295697,0
217000,0
77299,0
517465,0
92615,0
1353,0
18305,0
577956,0
351511,0
550182,0
556752,0
256576,0
115453,0
33282,0
445447,0
376023,0
329673,0
525582,0
379340,0
389424,0
393062,0
410128,0
221290,0
564007,0
528486,0
398705,0
516761,0
150027,0
337419,0
60430,0
138234,0
409514,0
330045,0
396827,0
21611,0
62697,0
353945,0
80753,0
379701,0
49770,0
531917,0
229564,0
515797,0
58998,0
413354,0
430998,0
7740,0
381445,0
251694,0
277459,0
472448,0
128508,0
473409,0
145360,0
263246,0
19751,0
378380,0
88796,0
50751,0
48351,0
542488,0
499422,0
486687,0
111203,0
455632,0
604676,0
119983,0
550030,0
588025,0
233625,0
542257,0
297863,0
120174,0
235506,0
489093,0
457652,0
27974,0
272260,0
329958,0
348918,0
472650,0
445420,0
285244,0
89233,0
108138,0
262349,0
477538,0
502453,0
368492,0
361062,0
605622,0
122187,0
484734,0
443939,0
357679,0
205490,0
598519,0
382429,0
328342,0
277973,0
570700,0
68406,0
182734,0
108931,0
36885,0
107408,0
413137,0
124964,0
377304,0
123980,0
192120,0
261842,0
34779,0
267383,0
505752,0
320641,0
490034,0
268699,0
355878,0
364446,0
127965,0
93902,0
561931,0
520481,0
385095,0
597039,0
98480,0
574594,0
246587,0
543531,0
442520,0
452748,0
114349,0
131391,0
64683,0
102916,0
126240,0
298719,0
222838,0
51521,0
537153,0
387589,0
504439,0
338307,0
58680,0
522391,0
496367,0
54334,0
588922,0
522302,0
21821,0
534253,0
568497,0
161133,0
575768,0
450539,0
322494,0
97610,0
67545,0
342776,0
277907,0
95545,0
151330,0
87621,0
201540,0
92339,0
115883,0
486086,0
51207,0
78168,0
547185,0
457258,0
62053,0
124413,0
174491,0
538121,0
297088,0
495741,0
609383,0
499867,0
91640,0
531606,0
173693,0
142038,0
590818,0
274435,0
49356,0
437735,0
349285,0
486355,0
509656,0
42442,0
11777,0
110472,0
213635,0
247589,0
496674,0
121774,0
476057,0
220928,0
200644,0
13036,0
502296,0
201793,0
301975,0
534082,0
300471,0
139362,0
40367,0
583031,0
276563,0
471981,0
196152,0
521581,0
581123,0
357887,0
271110,0
182473,0
483647,0
251524,0
64850,0
2111,0
454388,0
162536,0
505443,0
455577,0
510909,0
480839,0
258835,0
561051,0
541286,0
503783,0
358820,0
478838,0
465640,0
12037,0
550160,0
540880,0
461423,0
173174,0
22984,0
356379,0
139754,0
78140,0
421786,0
541757,0
222299,0
580410,0
145258,0
510878,0
352344,0
132556,0
374016,0
520096,0
240792,0
323601,0
48803,0
473894,0
605482,0
84201,0
152633,0
581906,0
539683,0
412178,0
361803,0
515305,0
308064,0
375122,0
509953,0
177934,0
34704,0
583517,0
248552,0
447623,0
610571,0
46671,0
130921,0
76535,0
102783,0
560483,0
480773,0
532626,0
140118,0
419602,0
111877,0
200032,0
223983,0
223573,0
353152,0
513406,0
518538,0
504690,0
205324,0
517883,0
435155,0
308133,0
486004,0
187512,0
357123,0
121278,0
55770,0
214477,0
352986,0
36421,0
56261,0
545795,0
100152,0
382906,0
342388,0
39905,0
422455,0
17589,0
45733,0
65498,0
97387,0
249484,0
128574,0
84989,0
452170,0
260406,0
384988,0
204626,0
523204,0
439714,0
307062,0
118307,0
333837,0
22077,0
12403,0
18136,0
39200,0
209489,0
33857,0
467614,0
508554,0
90634,0
402289,0
3087,0
396033,0
275826,0
171276,0
252029,0
343660,0
359463,0
31369,0
360149,0
581162,0
362422,0
356456,0
426032,0
247280,0
15076,0
267817,0
272494,0
606309,0
569450,0
100719,0
102430,0
131378,0
445948,0
558539,0
230728,0
604801,0
131926,0
180238,0
129849,0
122398,0
491222,0
40905,0
154428,0
376799,0
412797,0
599525,0
410390,0
100286,0
206302,0
35565,0
449923,0
386251,0
320894,0
106930,0
220245,0
170340,0
189371,0
492902,0
535652,0
3932,0
526108,0
30930,0
378335,0
62837,0
342913,0
554449,0
415991,0
367689,0
514377,0
500441,0
276634,0
22262,0
491218,0
58226,0
454905,0
319397,0
385514,0
496907,0
185522,0
301469,0
332121,0
331601,0
610487,0
20563,0
202524,0
536632,0
240444,0
471013,0
214234,0
364695,0
341940,0
593451,0
163438,0
526394,0
34559,0
412288,0
498752,0
48445,0
17071,0
509886,0
162393,0
152693,0
224144,0
337595,0
4782,0
429596,0
599213,0
197983,0
540335,0
290134,0
24692,0
223290,0
543012,0
248309,0
449042,0
167000,0
109199,0
508501,0
542785,0
85114,0
84953,0
493656,0
183589,0
111064,0
13169,0
432290,0
87389,0
523849,0
239477,0
465922,0
323122,0
319479,0
72557,0
365008,0
151905,0
566988,0
410856,0
92638,0
132614,0
56483,0
530356,0
447518,0
404862,0
53784,0
358548,0
220254,0
417317,0
201396,0
431132,0
131257,0
196875,0
330818,0
154019,0
237173,0
66864,0
213745,0
516037,0
125225,0
401016,0
306981,0
454441,0
137276,0
505771,0
71938,0
54958,0
447828,0
160405,0
373202,0
90979,0
517690,0
1979,0
223961,0
169055,0
303028,0
237906,0
520357,0
220011,0
558113,0
67506,0
207219,0
205787,0
482524,0
14543,0
572442,0
486893,0
413945,0
133797,0
166213,0
305092,0
211065,0
481045,0
383626,0
465617,0
509537,0
151922,0
269544,0
249758,0
477952,0
583553,0
136763,0
221609,0
472431,0
474553,0
301905,0
415739,0
577483,0
327144,0
532943,0
313869,0
114489,0
314734,0
532192,0
176793,0
328818,0
246994,0
205656,0
574570,0
379423,0
424123,0
526712,0
477263,0
433924,0
145024,0
128261,0
444632,0
555305,0
531668,0
545951,0
148675,0
45475,0
407575,0
574715,0
557662,0
123896,0
308630,0
23282,0
155067,0
387303,0
467449,0
437331,0
506574,0
492467,0
582573,0
348296,0
590260,0
50456,0
358351,0
302273,0
21073,0
165637,0
310769,0
492018,0
151509,0
75811,0
191090,0
90093,0
50071,0
415262,0
445999,0
429114,0
482041,0
176470,0
178170,0
6074,0
104733,0
310861,0
586532,0
9194,0
260901,0
317874,0
353631,0
395536,0
447772,0
358976,0
397573,0
582378,0
549455,0
320043,0
225646,0
546128,0
498380,0
331047,0
192589,0
373215,0
560743,0
178673,0
277075,0
57029,0
110481,0
81480,0
1215,0
299854,0
388073,0
404086,0
180796,0
192344,0
566374,0
385485,0
457100,0
36599,0
122599,0
399224,0
52716,0
583637,0
270609,0
376666,0
122022,0
108461,0
459209,0
389518,0
341363,0
303077,0
255775,0
344167,0
454066,0
211626,0
232750,0
492761,0
526901,0
3077,0
542453,0
591975,0
212239,0
500084,0
259099,0
188752,0
514526,0
49988,0
303355,0
589226,0
39825,0
226290,0
224606,0
278455,0
68273,0
30224,0
476748,0
465321,0
345837,0
50132,0
362865,0
256839,0
210739,0
562220,0
208975,0
394417,0
494919,0
458477,0
24215,0
206473,0
532409,0
554736,0
539306,0
164407,0
360450,0
471256,0
94702,0
270602,0
119235,0
249142,0
261138,0
71446,0
370841,0
530602,0
405057,0
285732,0
448452,0
89445,0
561455,0
205414,0
482286,0
96915,0
93271,0
151893,0
381842,0
183226,0
447843,0
544269,0
335381,0
274048,0
223768,0
167755,0
13365,0
448971,0
468112,0
71888,0
478889,0
368916,0
473898,0
212139,0
439146,0
90113,0
591667,0
166059,0
108644,0
499167,0
390576,0
383686,0
549437,0
312314,0
356311,0
213965,0
549913,0
74756,0
438240,0
140163,0
101275,0
52450,0
281124,0
543785,0
233568,0
152298,0
90224,0
342120,0
561201,0
98515,0
305744,0
177521,0
83430,0
96948,0
479448,0
542369,0
603151,0
71633,0
4284,0
563381,0
174109,0
380788,0
88882,0
156977,0
343688,0
130724,0
36054,0
554195,0
219202,0
257597,0
449253,0
359917,0
255764,0
180462,0
415774,0
279219,0
23410,0
188248,0
221793,0
170104,0
20186,0
491470,0
454095,0
265299,0
178635,0
3071,0
128189,0
494827,0
538860,0
554120,0
536660,0
163773,0
282261,0
321956,0
499109,0
229565,0
234370,0
58594,0
392900,0
485930,0
514429,0
134187,0
499586,0
454473,0
358948,0
515321,0
529169,0
528663,0
221340,0
158669,0
85695,0
298604,0
551870,0
83851,0
358488,0
332435,0
567606,0
429887,0
76704,0
39548,0
508131,0
362188,0
121135,0
26191,0
148780,0
301700,0
141045,0
438267,0
347925,0
356509,0
100644,0
322762,0
410801,0
19507,0
437363,0
507626,0
411462,0
591108,0
472166,0
120085,0
70326,0
77064,0
392896,0
472452,0
207497,0
320144,0
462811,0
51189,0
466395,0
398132,0
495626,0
123275,0
379326,0
13493,0
436142,0
282693,0
24991,0
363918,0
114575,0
423931,0
105714,0
230329,0
28322,0
533103,0
6854,0
595113,0
16380,0
61310,0
604520,0
46419,0
266273,0
202255,0
92233,0
518404,0
38447,0
262312,0
533743,0
370006,0
460492,0
133427,0
451268,0
384698,0
501248,0
575874,0
602308,0
112427,0
459360,0
530651,0
198053,0
426449,0
116371,0
261716,0
306920,0
207490,0
140177,0
60225,0
327706,0
100574,0
519688,0
304358,0
38020,0
558713,0
373604,0
258273,0
53323,0
156937,0
422097,0
65605,0
44622,0
37069,0
427068,0
303546,0
300304,0
320503,0
179508,0
215770,0
333662,0
580799,0
567479,0
248508,0
478574,0
247518,0
355863,0
203120,0
454748,0
377884,0
183208,0
435093,0
222629,0
175749,0
296000,0
343291,0
132400,0
276136,0
347585,0
412404,0
454517,0
198119,0
210426,0
472335,0
312554,0
105269,0
327848,0
540239,0
529371,0
260217,0
306207,0
430379,0
364040,0
579063,0
511562,0
500090,0
47361,0
421958,0
191454,0
84746,0
130599,0
235223,0
585858,0
496762,0
266182,0
421214,0
507057,0
123207,0
211399,0
203680,0
268064,0
235266,0
60144,0
418358,0
181084,0
552970,0
476518,0
5771,0
333339,0
30183,0
340252,0
171789,0
437938,0
526117,0
329833,0
495668,0
74964,0
63023,0
491973,0
239378,0
54412,0
20608,0
75582,0
353635,0
81659,0
327692,0
300958,0
208412,0
377642,0
543867,0
10000,0
575613,0
373757,0
46568,0
28190,0
425741,0
485360,0
294692,0
124891,0
589732,0
444056,0
140781,0
476384,0
211437,0
330069,0
216510,0
302466,0
567176,0
551109,0
558892,0
549582,0
491562,0
195560,0
562535,0
178561,0
10187,0
343914,0
75157,0
440651,0
67030,0
572485,0
323383,0
567560,0
572816,0
510721,0
170360,0
441668,0
81078,0
536858,0
538458,0
321162,0
348378,0
275524,0
178624,0
367453,0
467791,0
134317,0
608095,0
410213,0
52183,0
351682,0
576597,0
438807,0
6648,0
341687,0
40479,0
165773,0
299291,0
199219,0
168464,0
178307,0
384747,0
474141,0
218712,0
9845,0
226113,0
589567,0
510141,0
529086,0
461931,0
364659,0
438552,0
122189,0
62538,0
50584,0
225919,0
128303,0
347674,0
528194,0
272125,0
261270,0
205696,0
226339,0
289903,0
133817,0
458861,0
126624,0
358535,0
520051,0
271616,0
94125,0
170766,0
479006,0
295635,0
528025,0
274720,0
158304,0
206424,0
124048,0
611096,0
57260,0
503559,0
34395,0
326007,0
439837,0
19294,0
163038,0
233097,0
335188,0
339445,0
5282,0
463394,0
556519,0
102883,0
504486,0
494850,0
38841,0
70172,0
351545,0
302852,0
327388,0
209822,0
606905,0
128879,0
327308,0
454155,0
271564,0
61966,0
266903,0
283306,0
381296,0
268579,0
432436,0
417971,0
596095,0
126793,0
149045,0
454139,0
608764,0
211335,0
280531,0
421469,0
252145,0
204860,0
594549,0
450456,0
321908,0
4269,0
41852,0
216037,0
232158,0
43506,0
459598,0
383491,0
326361,0
256468,0
78259,0
6343,0
302606,0
276260,0
447803,0
387003,0
34865,0
219862,0
302145,0
37920,0
574992,0
596540,0
136901,0
547189,0
539357,0
346572,0
29778,0
125043,0
212948,0
323853,0
114749,0
51727,0
219352,0
247626,0
223342,0
500307,0
374226,0
6640,0
163203,0
199659,0
8906,0
247172,0
593972,0
446066,0
1834,0
449813,0
396374,0
538457,0
435760,0
352348,0
169127,0
79681,0
71572,0
556683,0
468927,0
550425,0
214912,0
596666,0
337297,0
169047,0
10409,0
28232,0
414593,0
602472,0
198151,0
215740,0
54211,0
255681,0
102240,0
323188,0
494797,0
141311,0
111505,0
596790,0
602892,0
270159,0
133303,0
37559,0
371554,0
521233,0
289835,0
353770,0
424980,0
281411,0
449652,0
80931,0
188160,0
56488,0
98536,0
475144,0
506806,0
402408,0
199351,0
351911,0
402247,0
28791,0
110564,0
407950,0
235904,0
565916,0
280956,0
401746,0
354898,0
61332,0
152844,0
79885,0
413592,0
415430,0
436833,0
358581,0
430990,0
189884,0
362221,0
123619,0
479943,0
426988,0
562681,0
481770,0
161257,0
405358,0
125609,0
173902,0
312250,0
21934,0
145111,0
491553,0
279469,0
59738,0
588275,0
591369,0
374671,0
552446,0
359210,0
23678,0
543740,0
544110,0
96200,0
494658,0
367915,0
148977,0
346229,0
518969,0
354268,0
89718,0
404581,0
270021,0
261083,0
187778,0
114021,0
100450,0
170118,0
449628,0
402903,0
118719,0
41315,0
57013,0
355272,0
497817,0
249405,0
470719,0
331260,0
324983,0
483369,0
50259,0
476949,0
114786,0
151542,0
178103,0
119769,0
363620,0
2865,0
10395,0
573928,0
532022,0
207954,0
380093,0
537729,0
485467,0
512460,0
103082,0
139860,0
290785,0
349265,0
598663,0
465274,0
323273,0
548100,0
525931,0
596313,0
305437,0
176616,0
461832,0
364955,0
573984,0
511093,0
277292,0
247471,0
57005,0
301109,0
521718,0
209700,0
21449,0
91609,0
475081,0
497156,0
120409,0
72507,0
170153,0
452973,0
505789,0
325829,0
245905,0
538530,0
45059,0
376808,0
436051,0
146630,0
77820,0
52467,0
353161,0
528686,0
414060,0
2078,0
609713,0
482204,0
447533,0
480337,0
467045,0
132550,0
299175,0
294318,0
554288,0
196897,0
478447,0
581348,0
136197,0
110736,0
454759,0
5195,0
552865,0
264069,0
581209,0
265976,0
37013,0
520253,0
160242,0
91213,0
377252,0
447071,0
57475,0
4867,0
546790,0
264446,0
606158,0
235023,0
50864,0
535386,0
285000,0
396335,0
522716,0
31681,0
531923,0
221604,0
306637,0
512994,0
41140,0
53080,0
512387,0
5577,0
330407,0
431832,0
263927,0
340097,0
99146,0
541634,0
68749,0
565464,0
168131,0
61229,0
78728,0
220062,0
343283,0
587129,0
417715,0
589338,0
338414,0
47054,0
179589,0
529027,0
438956,0
507727,0
101947,0
135575,0
546766,0
260011,0
177728,0
377794,0
201978,0
383575,0
447514,0
143292,0
209658,0
219057,0
416081,0
202682,0
591915,0
433976,0
178593,0
32279,0
178063,0
35399,0
406405,0
239337,0
190964,0
182011,0
461279,0
574990,0
79131,0
163685,0
273626,0
328245,0
10504,0
568902,0
164531,0
41899,0
273576,0
105804,0
262420,0
234203,0
53192,0
429338,0
335325,0
583236,0
432587,0
159767,0
355869,0
484041,0
463289,0
146114,0
93699,0
44382,0
530555,0
8709,0
207225,0
288652,0
83469,0
113284,0
403866,0
378287,0
104724,0
286837,0
283678,0
58269,0
114406,0
404943,0
465496,0
326517,0
139114,0
351875,0
273708,0
261153,0
533143,0
43934,0
192248,0
336335,0
79851,0
390854,0
458976,0
570864,0
44409,0
564019,0
177183,0
486353,0
349866,0
152580,0
128175,0
583475,0
69202,0
317289,0
372788,0
92117,0
137262,0
86916,0
572622,0
157902,0
185656,0
111591,0
388078,0
536286,0
442180,0
525379,0
331628,0
362155,0
374163,0
115377,0
586224,0
297297,0
116811,0
542912,0
348919,0
391248,0
103613,0
509582,0
42114,0
327570,0
495813,0
201543,0
126320,0
461668,0
502742,0
285077,0
184935,0
596415,0
171488,0
376180,0
292486,0
404131,0
94598,0
494073,0
355944,0
178735,0
271770,0
306387,0
340764,0
22163,0
116128,0
34079,0
219094,0
140857,0
442476,0
371307,0
270675,0
390607,0
453169,0
144473,0
156931,0
289540,0
58993,0
522889,0
231101,0
297414,0
468905,0
365231,0
351795,0
443286,0
172197,0
487294,0
343314,0
88280,0
580520,0
201849,0
414931,0
227259,0
208742,0
400079,0
72875,0
251562,0
61521,0
1515,0
434670,0
473007,0
153123,0
562423,0
451645,0
321608,0
300814,0
190736,0
138246,0
546133,0
137096,0
300266,0
574463,0
471274,0
501395,0
121805,0
406174,0
512834,0
524959,0
15611,0
158454,0
330267,0
226418,0
573973,0
185774,0
89537,0
296871,0
174250,0
52796,0
148136,0
364104,0
336483,0
103986,0
480896,0
366774,0
333592,0
195778,0
279121,0
312028,0
317547,0
571738,0
519377,0
15453,0
472601,0
337187,0
475105,0
424102,0
346857,0
4232,0
214292,0
91321,0
342134,0
48630,0
292239,0
453236,0
100267,0
528118,0
14282,0
273253,0
588611,0
59386,0
587027,0
435380,0
498692,0
386781,0
145961,0
538381,0
296152,0
249704,0
551423,0
412821,0
310782,0
542060,0
352899,0
98092,0
165264,0
101102,0
191766,0
63899,0
530016,0
110485,0
101951,0
418894,0
320473,0
444718,0
428922,0
417290,0
164692,0
569343,0
48151,0
7222,0
61117,0
575656,0
76152,0
558130,0
239786,0
288631,0
592701,0
66596,0
513147,0
275520,0
72617,0
46636,0
55544,0
288175,0
130869,0
546690,0
199904,0
352421,0
275114,0
24316,0
141872,0
373324,0
352115,0
275118,0
481686,0
500652,0
330775,0
73899,0
364552,0
115451,0
318512,0
333351,0
291206,0
456749,0
153024,0
221370,0
190731,0
434918,0
333640,0
183498,0
379694,0
35979,0
28451,0
134600,0
8651,0
107784,0
366556,0
305139,0
534391,0
85597,0
314780,0
106408,0
456524,0
222870,0
535130,0
580277,0
579379,0
411913,0
468476,0
571880,0
75801,0
561966,0
80477,0
376049,0
169342,0
370750,0
159175,0
434686,0
318208,0
102855,0
102936,0
424659,0
102106,0
312440,0
558259,0
432179,0
370078,0
322351,0
343929,0
156204,0
380871,0
217475,0
384944,0
428786,0
10324,0
356758,0
164799,0
367304,0
227837,0
45228,0
454191,0
88860,0
588644,0
238003,0
411677,0
234077,0
6327,0
65537,0
592823,0
427119,0
465256,0
406254,0
591319,0
283121,0
383604,0
444719,0
133399,0
365747,0
82847,0
463231,0
59533,0
120170,0
447998,0
453588,0
236362,0
233250,0
274192,0
359096,0
286022,0
262871,0
195589,0
11378,0
536415,0
45784,0
475692,0
335412,0
333711,0
288844,0
82292,0
435926,0
171425,0
389304,0
347507,0
317381,0
52851,0
399954,0
140096,0
317703,0
443809,0
165164,0
325163,0
511891,0
271149,0
441420,0
316952,0
184167,0
