,CLASE_BIN
982115,0
875356,0
290194,0
367143,0
404775,0
208750,0
37165,0
126089,0
392368,0
202352,0
293006,0
595104,0
2105,0
212070,0
687809,0
292736,0
197545,0
514645,0
270570,0
564152,0
852382,0
781046,0
181073,0
432753,0
302305,0
15117,0
477694,0
523838,0
491140,0
83683,0
140111,0
52105,0
1014287,0
827940,0
456484,0
171330,0
177069,0
7555,0
560668,0
903270,0
79206,0
581700,0
262076,0
743508,0
568349,0
261990,0
669066,0
300750,0
930766,0
521872,0
421851,0
242895,0
868698,0
808164,0
408983,0
549140,0
224927,0
427784,0
403709,0
683409,0
282815,0
84370,0
852708,0
350060,0
216431,0
502962,0
686433,0
982847,0
297313,0
287929,0
973460,0
305276,0
467639,0
431638,0
520106,0
305768,0
608844,0
112440,0
927852,0
675781,0
810333,0
836522,0
213560,0
931820,0
344757,0
544454,0
192340,0
425996,0
113839,0
130516,0
44999,0
178633,0
356401,0
468282,0
771605,0
869104,0
529923,0
104707,0
398046,0
579292,0
614981,0
848154,0
657910,0
289474,0
307005,0
192985,0
770906,0
960205,0
117973,0
98405,0
735746,0
174707,0
32502,0
834348,0
31782,0
580846,0
267586,0
441752,0
218817,0
509714,0
91883,0
663193,0
356485,0
185835,0
114710,0
716852,0
1018183,0
835367,0
544148,0
97107,0
582843,0
161630,0
105130,0
684342,0
960339,0
83476,0
242745,0
657963,0
20467,0
725035,0
350638,0
868068,0
448401,0
743262,0
426450,0
930065,0
429648,0
156517,0
696759,0
385023,0
432182,0
603400,0
717011,0
168510,0
611030,0
637309,0
461942,0
869370,0
382542,0
582289,0
233295,0
448690,0
611881,0
808374,0
40613,0
519737,0
76676,0
172859,0
158704,0
30395,0
152968,0
29032,0
218912,0
419575,0
56290,0
173040,0
625950,0
398080,0
812665,0
184066,0
323219,0
678187,0
881620,0
98381,0
486738,0
481732,0
16214,0
972025,0
230312,0
414868,0
193975,0
201460,0
688524,0
454582,0
440265,0
428562,0
47026,0
61083,0
610917,0
333275,0
462704,0
873637,0
852346,0
83444,0
639221,0
498224,0
204320,0
790700,0
677933,0
852950,0
448115,0
239084,0
1014624,0
564211,0
934942,0
1279,0
32569,0
37288,0
250103,0
245537,0
606591,0
100376,0
242778,0
146723,0
643920,0
168682,0
39571,0
443365,0
289665,0
196824,0
1023825,0
830563,0
1024787,0
527415,0
549149,0
770997,0
316665,0
213240,0
380787,0
1000681,0
101911,0
602815,0
345663,0
521107,0
463493,0
818197,0
19073,0
486284,0
25044,0
269564,0
114259,0
267337,0
639728,0
511611,0
783470,0
808988,0
15784,0
474486,0
326824,0
372504,0
852668,0
53974,0
305868,0
929739,0
163512,0
777423,0
7902,0
811440,0
808662,0
65666,0
436765,0
455769,0
136209,0
18620,0
720727,0
1025637,0
444973,0
903707,0
654852,0
154370,0
296758,0
606328,0
829352,0
522818,0
362111,0
928160,0
211948,0
625710,0
517215,0
740729,0
99869,0
38561,0
997123,0
179048,0
208512,0
243357,0
637476,0
879355,0
180451,0
432575,0
197091,0
594607,0
269972,0
860008,0
836933,0
432353,0
842741,0
101546,0
627615,0
1026277,0
232617,0
403318,0
442790,0
882768,0
537213,0
930288,0
584591,0
257383,0
162862,0
197565,0
93588,0
439208,0
856812,0
160105,0
147783,0
433195,0
374130,0
459631,0
889727,0
170968,0
696951,0
807952,0
816518,0
961062,0
559461,0
841395,0
236373,0
543730,0
272626,0
880498,0
558024,0
218044,0
235927,0
105397,0
312257,0
52551,0
118667,0
275958,0
245501,0
134461,0
167889,0
57023,0
835768,0
207180,0
233849,0
476779,0
91417,0
137964,0
853057,0
365568,0
80268,0
74567,0
234731,0
1014502,0
491589,0
194336,0
894779,0
260604,0
854108,0
306815,0
116945,0
913208,0
402361,0
488603,0
671001,0
561547,0
130231,0
130270,0
101301,0
20362,0
413016,0
257229,0
807795,0
819076,0
289178,0
858391,0
810907,0
949105,0
153975,0
644737,0
853091,0
211784,0
982758,0
425138,0
131876,0
542219,0
399740,0
464651,0
928043,0
225749,0
938152,0
518195,0
297407,0
637352,0
879823,0
344964,0
625720,0
659625,0
95700,0
423343,0
606959,0
145074,0
397905,0
867280,0
577924,0
142351,0
959880,0
600282,0
257800,0
47400,0
408201,0
935365,0
561358,0
144245,0
778443,0
539550,0
1000004,0
5160,0
543410,0
542507,0
470360,0
615503,0
468884,0
516076,0
385085,0
94514,0
565030,0
114229,0
28537,0
86979,0
308739,0
835158,0
719595,0
234263,0
144543,0
417096,0
80287,0
443683,0
486490,0
250128,0
822279,0
920932,0
264624,0
949731,0
291125,0
203925,0
129562,0
101375,0
627789,0
266341,0
64884,0
421385,0
232368,0
444931,0
465358,0
485584,0
791585,0
349560,0
444888,0
924289,0
486317,0
642529,0
474500,0
10263,0
970615,0
212272,0
26996,0
613760,0
96614,0
669511,0
560413,0
840695,0
191397,0
95394,0
516576,0
40501,0
427588,0
439184,0
525964,0
248941,0
864523,0
92248,0
688755,0
787109,0
854573,0
573453,0
276046,0
468524,0
912938,0
32065,0
875506,0
487849,0
27047,0
981234,0
430815,0
626638,0
369254,0
1011003,0
678296,0
859627,0
605366,0
440752,0
75797,0
516267,0
778652,0
849436,0
470944,0
909443,0
821358,0
32402,0
527406,0
402072,0
292779,0
40763,0
507250,0
33362,0
173283,0
128903,0
401864,0
960027,0
219675,0
648057,0
319024,0
239105,0
164687,0
1001001,0
485690,0
328214,0
970105,0
2444,0
441044,0
443230,0
424171,0
90097,0
150645,0
132211,0
405769,0
842313,0
697117,0
224935,0
416840,0
384657,0
869892,0
487392,0
23353,0
934559,0
134769,0
146137,0
282991,0
658060,0
142857,0
643027,0
382104,0
466261,0
103767,0
866543,0
428005,0
599074,0
812042,0
100664,0
177729,0
629232,0
829507,0
218289,0
107706,0
932757,0
860066,0
376632,0
775848,0
559228,0
455422,0
146936,0
111289,0
242585,0
941433,0
225942,0
436307,0
117696,0
405027,0
642775,0
457839,0
34894,0
173433,0
678003,0
479197,0
282731,0
33405,0
104741,0
270237,0
223199,0
214738,0
109261,0
206014,0
531552,0
538965,0
448353,0
886199,0
42450,0
219228,0
473736,0
839124,0
604841,0
785065,0
434757,0
272202,0
885805,0
126117,0
174383,0
2902,0
770081,0
603041,0
885223,0
239424,0
830446,0
489888,0
293049,0
920524,0
914451,0
854531,0
615006,0
113154,0
812704,0
777910,0
167971,0
173858,0
471010,0
933476,0
788092,0
45871,0
611519,0
635959,0
743114,0
322551,0
588955,0
173390,0
481819,0
689736,0
55448,0
179123,0
219717,0
873241,0
54376,0
838388,0
910303,0
349458,0
478655,0
413201,0
140718,0
183994,0
26172,0
169818,0
580774,0
552252,0
398062,0
236691,0
803875,0
88900,0
473264,0
437256,0
1010880,0
314055,0
124601,0
327636,0
145165,0
420263,0
30445,0
475345,0
874235,0
462051,0
575337,0
982233,0
70439,0
697724,0
166630,0
474002,0
243147,0
896779,0
575215,0
669351,0
554501,0
608159,0
274818,0
477457,0
51091,0
120010,0
75650,0
926,0
419802,0
51837,0
578150,0
416208,0
844374,0
39705,0
84223,0
803426,0
687014,0
309538,0
31861,0
454952,0
32019,0
13495,0
670151,0
610567,0
255772,0
112097,0
521355,0
13220,0
895245,0
142022,0
96451,0
522781,0
831301,0
683588,0
903028,0
135358,0
154303,0
457466,0
65725,0
32122,0
602570,0
513652,0
440426,0
187091,0
60211,0
438218,0
1023390,0
345877,0
391347,0
366814,0
579157,0
579674,0
846503,0
816584,0
523226,0
459493,0
851495,0
775303,0
875219,0
557505,0
817062,0
74786,0
950523,0
996774,0
160057,0
881400,0
250216,0
971199,0
7641,0
553614,0
387531,0
289273,0
41398,0
316854,0
305647,0
655498,0
777742,0
507157,0
355749,0
834985,0
106773,0
33083,0
607981,0
633372,0
159733,0
589287,0
337354,0
38098,0
659630,0
961487,0
54992,0
873671,0
770366,0
104130,0
890967,0
288535,0
542607,0
118678,0
70179,0
211758,0
62353,0
52210,0
288198,0
589607,0
810355,0
28098,0
637340,0
467734,0
1021328,0
835635,0
177667,0
602739,0
47120,0
200915,0
441285,0
1018086,0
644259,0
54198,0
422966,0
300379,0
517895,0
858717,0
671087,0
78072,0
95387,0
603962,0
465123,0
461345,0
236205,0
206709,0
338958,0
609131,0
266174,0
85313,0
164702,0
317088,0
22299,0
854614,0
446330,0
205399,0
441362,0
180846,0
828544,0
622567,0
582657,0
45915,0
123569,0
440290,0
460081,0
942061,0
582968,0
415227,0
886666,0
981987,0
540339,0
432541,0
469690,0
850999,0
425515,0
870409,0
111540,0
128833,0
623153,0
31595,0
416446,0
117145,0
93968,0
16890,0
270216,0
85459,0
528863,0
204553,0
62205,0
84548,0
338026,0
265343,0
308424,0
782455,0
39764,0
427351,0
688102,0
1003062,0
95712,0
518884,0
430931,0
439324,0
484684,0
629516,0
403943,0
28462,0
645114,0
705175,0
210977,0
166898,0
858341,0
355850,0
232307,0
772052,0
440624,0
281998,0
865578,0
23399,0
528556,0
580237,0
46270,0
627831,0
676448,0
492059,0
1024629,0
874677,0
226369,0
855471,0
428724,0
632263,0
489754,0
459591,0
173861,0
142245,0
847410,0
205626,0
159340,0
1003106,0
213505,0
535327,0
891737,0
183136,0
525063,0
607204,0
38822,0
408789,0
851478,0
205958,0
853966,0
443710,0
486352,0
429847,0
874443,0
238160,0
547601,0
268027,0
775141,0
927460,0
678065,0
58797,0
777566,0
520308,0
839837,0
1013614,0
434325,0
186369,0
696961,0
271356,0
1014484,0
294080,0
269650,0
175327,0
539708,0
515044,0
17524,0
716314,0
295165,0
205516,0
438080,0
50960,0
853450,0
23653,0
544677,0
92304,0
95153,0
282293,0
622842,0
813472,0
881097,0
247332,0
333573,0
775530,0
628007,0
931040,0
535644,0
620983,0
204760,0
867931,0
844180,0
184190,0
560548,0
266308,0
866816,0
527652,0
344640,0
1017206,0
777708,0
913472,0
960928,0
638588,0
216584,0
502919,0
9660,0
428418,0
94587,0
497509,0
514876,0
827886,0
153212,0
375497,0
161001,0
1014817,0
540925,0
639154,0
139634,0
561928,0
175501,0
725084,0
777966,0
100710,0
506593,0
558597,0
637795,0
453017,0
98719,0
236414,0
217760,0
913170,0
491040,0
838169,0
564401,0
619932,0
270520,0
550185,0
78546,0
903956,0
698143,0
615778,0
537887,0
30751,0
355731,0
516010,0
873554,0
430840,0
113552,0
97447,0
896805,0
272403,0
423816,0
487868,0
963504,0
1010005,0
431407,0
45964,0
669434,0
1021208,0
259863,0
446477,0
781375,0
172845,0
79306,0
463674,0
638626,0
1024874,0
20102,0
803429,0
211985,0
92690,0
32624,0
1001713,0
116614,0
242383,0
580366,0
830866,0
75557,0
863975,0
222323,0
403611,0
488989,0
281553,0
13630,0
142085,0
559874,0
71910,0
804580,0
313628,0
151387,0
260591,0
740063,0
85655,0
458605,0
19622,0
24129,0
623235,0
169676,0
209790,0
913745,0
477176,0
303378,0
159221,0
613392,0
880079,0
514111,0
950646,0
156295,0
933703,0
895419,0
981301,0
326905,0
44054,0
933291,0
529255,0
362420,0
397897,0
933030,0
22263,0
83619,0
669752,0
436617,0
540407,0
484017,0
80921,0
62673,0
849006,0
888911,0
450739,0
365640,0
1018123,0
281824,0
619848,0
669924,0
476291,0
688574,0
511180,0
158262,0
99338,0
431105,0
800428,0
735127,0
282912,0
217329,0
879251,0
223243,0
588295,0
414236,0
888942,0
526336,0
221737,0
845724,0
92021,0
200185,0
194750,0
66962,0
565354,0
644579,0
689471,0
836352,0
234778,0
204798,0
57405,0
312805,0
318134,0
488767,0
374794,0
26499,0
995672,0
819725,0
902389,0
313015,0
75821,0
860323,0
229856,0
55061,0
658187,0
213807,0
432011,0
829340,0
64835,0
620533,0
20670,0
474534,0
426021,0
918968,0
152537,0
881627,0
936087,0
529911,0
1013986,0
9149,0
846563,0
453382,0
582113,0
464493,0
547075,0
611827,0
658186,0
913439,0
239471,0
180473,0
381691,0
118478,0
606172,0
432748,0
903822,0
629309,0
844487,0
157292,0
84043,0
623601,0
420392,0
308537,0
546976,0
181457,0
312960,0
546303,0
725345,0
875724,0
230134,0
688333,0
850725,0
237018,0
913590,0
194137,0
95747,0
440271,0
243142,0
104182,0
154003,0
7477,0
879203,0
319847,0
536497,0
12117,0
243113,0
136187,0
901939,0
735074,0
808391,0
222061,0
323292,0
818467,0
134471,0
812867,0
658474,0
34669,0
638297,0
56610,0
828670,0
928098,0
462234,0
134482,0
351553,0
33229,0
163449,0
800014,0
109386,0
567321,0
527889,0
403023,0
535443,0
369277,0
836847,0
118556,0
52798,0
644963,0
934261,0
920152,0
741271,0
485831,0
498365,0
855545,0
392429,0
300467,0
579749,0
627533,0
534607,0
523895,0
787627,0
842519,0
426152,0
553901,0
838601,0
624934,0
294461,0
502476,0
12881,0
211663,0
55392,0
517583,0
98494,0
835298,0
177837,0
199809,0
380,0
148837,0
144755,0
550911,0
88820,0
305422,0
633687,0
14789,0
620997,0
615341,0
107921,0
960138,0
65493,0
303275,0
382701,0
111385,0
287741,0
844341,0
1975,0
558610,0
520832,0
638623,0
192063,0
848955,0
288889,0
39525,0
56985,0
484249,0
203798,0
472803,0
386647,0
479762,0
982292,0
51256,0
537779,0
99443,0
474505,0
639138,0
147561,0
10233,0
228311,0
853484,0
55203,0
374954,0
864088,0
604035,0
40989,0
648284,0
85549,0
829631,0
783395,0
66137,0
452074,0
249965,0
179844,0
688675,0
63835,0
706095,0
86423,0
836825,0
168135,0
811920,0
605351,0
896849,0
52649,0
399499,0
217688,0
959755,0
896550,0
432250,0
824795,0
816383,0
803890,0
185949,0
17891,0
128470,0
540073,0
739455,0
75630,0
528688,0
564741,0
623302,0
997178,0
909818,0
167045,0
146464,0
999010,0
130491,0
878989,0
474517,0
1811,0
18077,0
829181,0
486768,0
90561,0
484165,0
820018,0
880031,0
867976,0
516815,0
404021,0
804153,0
60643,0
166165,0
923640,0
622685,0
648717,0
833943,0
174197,0
870852,0
860330,0
13928,0
257558,0
490562,0
267600,0
541382,0
337923,0
835290,0
127886,0
615521,0
894860,0
670452,0
573565,0
873726,0
78725,0
981836,0
621411,0
834167,0
439424,0
517985,0
151046,0
41944,0
995904,0
1013484,0
218003,0
846945,0
384937,0
397819,0
842765,0
902007,0
366600,0
111681,0
27549,0
185754,0
470906,0
999726,0
235667,0
345283,0
99519,0
573517,0
460334,0
521272,0
130980,0
784544,0
612733,0
557356,0
6294,0
738950,0
612020,0
858173,0
455125,0
292623,0
25525,0
973741,0
455944,0
391407,0
930181,0
412625,0
632938,0
190621,0
959717,0
671147,0
846487,0
27796,0
205228,0
580322,0
886446,0
59022,0
523297,0
625277,0
941358,0
699467,0
610925,0
431251,0
536682,0
117452,0
235068,0
115508,0
605263,0
174513,0
616126,0
10556,0
233385,0
172799,0
408037,0
465993,0
929298,0
624033,0
903024,0
629382,0
639,0
283676,0
235906,0
686877,0
931530,0
344778,0
208331,0
910065,0
450458,0
239218,0
142880,0
297561,0
538609,0
924260,0
875611,0
930990,0
655523,0
248491,0
64379,0
102032,0
896035,0
193448,0
2698,0
677123,0
858015,0
743400,0
176026,0
81400,0
920973,0
974282,0
882110,0
10663,0
140048,0
735172,0
582254,0
21357,0
688898,0
485979,0
419542,0
88961,0
472663,0
519783,0
550614,0
783726,0
610181,0
36406,0
605733,0
177044,0
820419,0
835441,0
408321,0
611084,0
11424,0
521765,0
886652,0
810376,0
613713,0
901907,0
114539,0
930216,0
866465,0
80277,0
351961,0
716149,0
890359,0
514566,0
49348,0
785090,0
734487,0
413583,0
824316,0
7025,0
506450,0
633090,0
366952,0
419436,0
203961,0
511265,0
18262,0
545333,0
243269,0
930582,0
365630,0
842606,0
631504,0
1024883,0
551764,0
300380,0
523721,0
158899,0
461675,0
612451,0
139891,0
640030,0
419924,0
404476,0
832434,0
318993,0
936197,0
478855,0
166698,0
196224,0
456205,0
36436,0
809759,0
574630,0
223054,0
999385,0
836899,0
524284,0
435176,0
814655,0
366315,0
633164,0
891742,0
546001,0
879028,0
469209,0
824741,0
686748,0
465828,0
824380,0
152732,0
655604,0
903345,0
6479,0
855488,0
318024,0
540656,0
10374,0
17465,0
197568,0
778218,0
779398,0
31957,0
22763,0
156721,0
777919,0
857839,0
676577,0
107115,0
87940,0
859354,0
412614,0
739321,0
582442,0
542364,0
382263,0
840053,0
669874,0
415250,0
399918,0
423264,0
84295,0
290256,0
706035,0
924494,0
76944,0
623156,0
9356,0
523711,0
632869,0
16809,0
132048,0
32662,0
204686,0
454982,0
427202,0
786880,0
241848,0
873823,0
830509,0
798758,0
156402,0
454602,0
67953,0
337761,0
408067,0
147814,0
531526,0
510246,0
31273,0
105372,0
574820,0
261513,0
870680,0
791233,0
145971,0
923450,0
564605,0
936498,0
101335,0
684523,0
775514,0
446232,0
517235,0
995598,0
307658,0
16142,0
522485,0
492325,0
290061,0
1026420,0
398016,0
322920,0
443910,0
473994,0
997638,0
74690,0
318712,0
85514,0
670279,0
491963,0
924867,0
526558,0
128125,0
575318,0
431462,0
880077,0
841870,0
183930,0
621613,0
89473,0
260820,0
935539,0
830223,0
48515,0
444162,0
712031,0
288945,0
164376,0
372614,0
561826,0
541264,0
544412,0
825199,0
33507,0
936222,0
23761,0
455322,0
59566,0
270404,0
896239,0
654462,0
626630,0
873796,0
517735,0
468022,0
214502,0
643599,0
47171,0
935876,0
247524,0
684025,0
223996,0
1009991,0
522541,0
450220,0
464632,0
615591,0
612622,0
399085,0
839907,0
557944,0
117613,0
530105,0
867417,0
22772,0
889509,0
75872,0
35781,0
309466,0
843359,0
548248,0
995817,0
35156,0
10092,0
816946,0
30974,0
214413,0
777684,0
137977,0
467007,0
49723,0
74733,0
594323,0
345098,0
398999,0
848670,0
235460,0
54437,0
33380,0
837531,0
785037,0
1003102,0
483351,0
522015,0
1013922,0
141300,0
345555,0
599182,0
484028,0
80222,0
844322,0
551290,0
34379,0
113590,0
639283,0
267247,0
270500,0
559892,0
547431,0
849319,0
56010,0
123898,0
799977,0
32564,0
313487,0
17089,0
588359,0
199620,0
137908,0
950293,0
923333,0
841564,0
996672,0
180361,0
891941,0
89662,0
426034,0
930088,0
816104,0
687083,0
799501,0
557248,0
284112,0
475663,0
834959,0
507029,0
230713,0
219649,0
1001510,0
549043,0
959596,0
544870,0
530677,0
257892,0
525508,0
879032,0
75427,0
446177,0
257219,0
111830,0
452868,0
712142,0
50341,0
148315,0
200725,0
362801,0
265313,0
835508,0
546329,0
567445,0
425061,0
599662,0
199502,0
283948,0
470026,0
413320,0
834711,0
178577,0
804350,0
249261,0
337915,0
497161,0
611321,0
920016,0
931541,0
741060,0
317517,0
831849,0
134115,0
854946,0
716026,0
853944,0
8822,0
467142,0
179027,0
582983,0
481602,0
293384,0
523025,0
658146,0
117737,0
735394,0
875308,0
417172,0
498496,0
963448,0
54225,0
1000198,0
970606,0
670739,0
578394,0
998814,0
609815,0
118754,0
889199,0
10797,0
87336,0
426447,0
51302,0
221796,0
594605,0
60538,0
375131,0
971731,0
599655,0
620617,0
842687,0
528937,0
384144,0
487283,0
28418,0
71710,0
491199,0
181554,0
236081,0
941892,0
12855,0
269565,0
135082,0
181949,0
720661,0
839215,0
507188,0
564207,0
425371,0
526755,0
189794,0
725925,0
295564,0
969933,0
480671,0
319396,0
80269,0
882435,0
835760,0
41712,0
547272,0
580630,0
850928,0
554155,0
57244,0
622742,0
196263,0
1022566,0
100835,0
18200,0
454683,0
143141,0
102607,0
559142,0
36173,0
191701,0
125637,0
844333,0
783751,0
256831,0
204811,0
256619,0
159003,0
132255,0
627644,0
228449,0
778408,0
191189,0
787977,0
934728,0
890370,0
180110,0
414343,0
260283,0
808947,0
497486,0
811544,0
115740,0
490012,0
974123,0
578259,0
484167,0
405361,0
787348,0
850737,0
197904,0
578955,0
90050,0
663417,0
415456,0
856550,0
393116,0
14403,0
471081,0
886466,0
154764,0
529009,0
211655,0
57069,0
832941,0
78417,0
1017064,0
827298,0
620076,0
171079,0
468477,0
558751,0
589322,0
449825,0
238216,0
771207,0
351663,0
467046,0
179408,0
177611,0
697638,0
725121,0
190078,0
386478,0
139418,0
138174,0
115055,0
928548,0
433266,0
480410,0
567819,0
615663,0
840281,0
408885,0
639715,0
810323,0
912769,0
894830,0
215185,0
248797,0
648318,0
172775,0
54785,0
308507,0
320434,0
557094,0
434388,0
875843,0
600296,0
318491,0
302826,0
275405,0
322381,0
152719,0
1014494,0
429514,0
319778,0
603295,0
118441,0
28142,0
784233,0
449985,0
464871,0
78102,0
225190,0
365684,0
636973,0
743382,0
60568,0
610098,0
365838,0
13218,0
272688,0
982031,0
875490,0
908573,0
59084,0
178363,0
226664,0
549099,0
476495,0
105119,0
439562,0
537769,0
27147,0
268223,0
924605,0
247046,0
509677,0
148899,0
612214,0
647547,0
24791,0
848437,0
447818,0
788023,0
895033,0
403526,0
929355,0
527412,0
853304,0
561053,0
385820,0
856028,0
362823,0
509979,0
91901,0
880225,0
65349,0
115476,0
297222,0
518375,0
408224,0
168276,0
55205,0
676715,0
427808,0
164377,0
511147,0
458758,0
405400,0
131377,0
778339,0
12186,0
99740,0
458623,0
230627,0
338319,0
629216,0
491821,0
578434,0
224820,0
575271,0
830491,0
776862,0
931276,0
309421,0
11796,0
171481,0
567529,0
434226,0
291435,0
858042,0
471195,0
935398,0
610496,0
5963,0
191454,0
174777,0
454599,0
818559,0
238196,0
817304,0
88852,0
431283,0
1018393,0
13865,0
376927,0
322749,0
176631,0
319632,0
683539,0
203371,0
293033,0
735380,0
458666,0
172864,0
788513,0
631152,0
561461,0
840702,0
428065,0
825575,0
201562,0
90814,0
206096,0
523652,0
230299,0
199040,0
387781,0
660600,0
354338,0
249005,0
164430,0
158652,0
919255,0
467376,0
419192,0
165723,0
913364,0
923293,0
1022320,0
71945,0
742834,0
74917,0
272180,0
400287,0
929070,0
1021542,0
937493,0
898050,0
567918,0
221680,0
929424,0
434477,0
400284,0
429312,0
865724,0
950329,0
377031,0
144494,0
738886,0
578344,0
449997,0
381881,0
424477,0
214393,0
319680,0
380520,0
498222,0
798900,0
431812,0
78983,0
626633,0
413792,0
154234,0
974057,0
821233,0
579955,0
517518,0
404692,0
144978,0
850913,0
625615,0
13888,0
843275,0
603090,0
1877,0
825435,0
860467,0
845908,0
632599,0
670602,0
473682,0
170477,0
72438,0
194333,0
574160,0
528751,0
386560,0
431721,0
459477,0
224880,0
531348,0
828778,0
474393,0
424153,0
734763,0
914414,0
624263,0
4939,0
148179,0
327425,0
813885,0
835894,0
603455,0
516656,0
126240,0
864179,0
322894,0
776365,0
535499,0
481722,0
637582,0
451923,0
502571,0
502318,0
74543,0
909448,0
530048,0
156769,0
439644,0
5039,0
620394,0
44186,0
236380,0
33736,0
206770,0
118027,0
830964,0
635813,0
480283,0
555005,0
7391,0
203544,0
161673,0
375599,0
920037,0
777907,0
472461,0
404773,0
448058,0
590048,0
986560,0
903142,0
809261,0
320338,0
488383,0
839762,0
972527,0
787318,0
256945,0
530923,0
562585,0
50262,0
138129,0
472927,0
544438,0
236109,0
405299,0
147888,0
161393,0
148192,0
894245,0
853562,0
930410,0
238263,0
415166,0
864696,0
238436,0
880592,0
151409,0
38328,0
249072,0
771415,0
35393,0
678163,0
811970,0
441364,0
225940,0
439921,0
828155,0
930855,0
164908,0
501972,0
640389,0
299398,0
152247,0
446086,0
8661,0
971867,0
160549,0
743245,0
1000652,0
166110,0
63808,0
366792,0
214446,0
141834,0
447605,0
447066,0
80727,0
386989,0
37088,0
148366,0
808812,0
9788,0
427022,0
699375,0
898196,0
47260,0
6679,0
686255,0
466931,0
460909,0
150709,0
430004,0
482722,0
137656,0
201243,0
427395,0
488925,0
716476,0
644101,0
835167,0
14602,0
15372,0
1003250,0
20415,0
392699,0
302283,0
136788,0
218511,0
877482,0
237352,0
269968,0
818755,0
972715,0
873705,0
239864,0
216617,0
668605,0
322531,0
178271,0
677361,0
608287,0
999426,0
660450,0
686806,0
1322,0
539044,0
882988,0
156369,0
189569,0
537256,0
1017716,0
53117,0
53789,0
469617,0
531625,0
624580,0
879630,0
179289,0
546410,0
435893,0
153152,0
448352,0
140300,0
638976,0
15483,0
655484,0
61306,0
399337,0
663051,0
172271,0
222924,0
19323,0
782705,0
52237,0
880233,0
542012,0
21341,0
162660,0
784582,0
366781,0
267393,0
23270,0
129856,0
658300,0
792429,0
1017646,0
739904,0
817446,0
85418,0
41634,0
808384,0
711315,0
938264,0
107463,0
26896,0
914117,0
166682,0
140598,0
53892,0
787686,0
894999,0
490385,0
239164,0
150758,0
185875,0
896904,0
400026,0
638554,0
942693,0
288349,0
510980,0
889744,0
54803,0
427856,0
552620,0
942455,0
424257,0
302092,0
632070,0
47349,0
277985,0
384829,0
189094,0
188714,0
356031,0
866043,0
604748,0
462101,0
1022624,0
402653,0
392612,0
897209,0
890302,0
323300,0
137694,0
55039,0
974081,0
663548,0
198522,0
1010551,0
118533,0
637452,0
837717,0
124046,0
272363,0
535679,0
204690,0
565207,0
513345,0
22684,0
35915,0
521976,0
154431,0
632893,0
849530,0
689276,0
234221,0
307818,0
557223,0
83243,0
860481,0
655328,0
71816,0
841104,0
84651,0
582370,0
520990,0
697913,0
677958,0
223115,0
2668,0
536787,0
162691,0
177493,0
502664,0
509212,0
782772,0
856357,0
307926,0
416523,0
136395,0
53366,0
821906,0
836258,0
192838,0
84357,0
689134,0
484322,0
319443,0
697018,0
461546,0
835005,0
152572,0
17041,0
20787,0
787023,0
820373,0
408079,0
614382,0
784365,0
471087,0
825057,0
60026,0
198179,0
717212,0
453862,0
589427,0
770522,0
699129,0
413682,0
186924,0
808262,0
399732,0
201241,0
44256,0
580903,0
215741,0
384747,0
222987,0
413275,0
209127,0
214520,0
467629,0
49791,0
250544,0
50629,0
847143,0
839341,0
432763,0
468287,0
999042,0
843170,0
830827,0
103232,0
803895,0
277713,0
88727,0
105142,0
609114,0
941490,0
425203,0
190923,0
154352,0
940817,0
161684,0
936202,0
777252,0
543682,0
165605,0
851996,0
58075,0
619974,0
432666,0
510184,0
644148,0
834941,0
880341,0
445660,0
267473,0
858393,0
515522,0
391472,0
345360,0
960108,0
90791,0
164215,0
98943,0
427963,0
70376,0
290226,0
260264,0
61259,0
628996,0
523733,0
545001,0
168371,0
538244,0
888366,0
223234,0
981387,0
580964,0
677552,0
668852,0
880833,0
182253,0
96332,0
58865,0
465578,0
99016,0
180245,0
548223,0
639557,0
123777,0
52377,0
443599,0
981767,0
17185,0
584114,0
866316,0
474436,0
537629,0
283480,0
841977,0
648451,0
876034,0
162593,0
557358,0
602817,0
543550,0
540857,0
860478,0
26708,0
770747,0
817411,0
376379,0
216109,0
437527,0
631780,0
935721,0
613250,0
541249,0
778329,0
871361,0
559513,0
436455,0
42631,0
980918,0
588635,0
743267,0
903751,0
114442,0
160205,0
135562,0
130283,0
502713,0
421667,0
454160,0
705877,0
21874,0
138838,0
548969,0
929128,0
129822,0
897084,0
350123,0
333837,0
844757,0
837677,0
300307,0
243493,0
233556,0
889468,0
464777,0
28126,0
219599,0
130158,0
456643,0
292050,0
546575,0
235554,0
344968,0
1014680,0
76169,0
719799,0
256976,0
909928,0
153180,0
28703,0
63647,0
837274,0
237962,0
84486,0
787057,0
295669,0
534386,0
986270,0
468259,0
210523,0
632754,0
162293,0
819700,0
610054,0
457536,0
99290,0
835592,0
29412,0
842952,0
519953,0
885987,0
235684,0
398971,0
423397,0
498751,0
391449,0
27570,0
47969,0
639150,0
52894,0
414847,0
45525,0
228419,0
615187,0
21339,0
927563,0
539556,0
18226,0
72224,0
453431,0
534848,0
854624,0
582335,0
314187,0
246925,0
147043,0
574719,0
959511,0
485551,0
459294,0
272545,0
488539,0
654775,0
610879,0
237173,0
281269,0
72556,0
453104,0
684563,0
720301,0
871247,0
829157,0
850653,0
469828,0
545753,0
530381,0
931629,0
612292,0
684608,0
288455,0
629129,0
10924,0
44911,0
837211,0
876534,0
